"year","mean flow [cms]","site_no"
2001,2.01840929307912,"05595200"
2002,3.86740471286452,"05595200"
2003,3.11542952293401,"05595200"
2004,3.5566423249655,"05595200"
2005,4.04433612701612,"05595200"
2006,2.23484232001302,"05595200"
2007,2.78197809813657,"05595200"
2008,6.54934614397119,"05595200"
2009,3.78050069926105,"05595200"
2010,5.35798954123951,"05595200"
2011,5.4041266057202,"05595200"
2012,2.72641946838732,"05595200"
2013,6.13010848229228,"05595200"
2014,2.06173717123924,"05595200"
2015,4.81058998975252,"05595200"
2016,5.40492776114003,"05595200"
2017,4.53033079110363,"05595200"
2018,5.16822477715283,"05595200"
2019,6.89822427465293,"05595200"
2020,7.30060909918739,"05595200"
2021,4.92410408090245,"05595200"
1980,1.00512783414181,"05595730"
1981,1.07049620460378,"05595730"
1982,3.21714434894453,"05595730"
1983,4.74562797901696,"05595730"
1984,3.99659530559293,"05595730"
1985,4.10166565400075,"05595730"
1986,3.13800303026614,"05595730"
1987,0.657773126054243,"05595730"
1988,2.85665500764653,"05595730"
1989,2.91181737112126,"05595730"
1990,2.47667588409184,"05595730"
1991,1.74394296102387,"05595730"
1992,1.11814377221024,"05595730"
1993,2.73422419614905,"05595730"
1994,3.92379629280094,"05595730"
1995,3.21512725851827,"05595730"
1996,2.52803568448505,"05595730"
1997,2.12312492900071,"05595730"
1998,2.0614562682378,"05595730"
1999,3.03986149557636,"05595730"
2000,1.14426490245885,"05595730"
2001,1.12465740996094,"05595730"
2002,2.94179831709161,"05595730"
2003,1.60512757369253,"05595730"
2004,1.20143940054079,"05595730"
2005,2.53721497421605,"05595730"
2006,3.36554091580062,"05595730"
2007,2.52265933937854,"05595730"
2008,3.85686482139707,"05595730"
2009,2.63112061901067,"05595730"
2010,2.89709028359752,"05595730"
2011,4.7038555878971,"05595730"
2012,1.66614438103358,"05595730"
2013,4.26537348880018,"05595730"
2014,2.74826004229979,"05595730"
2015,4.00584222169316,"05595730"
2016,4.07728361774145,"05595730"
2017,1.96798817690487,"05595730"
2018,2.03762434485152,"05595730"
2019,4.45909097431833,"05595730"
2020,3.83360864421138,"05595730"
2021,3.27451350388346,"05595730"
1979,32.3224776336295,"05597000"
1980,9.61496197395459,"05597000"
1981,10.480413952852,"05597000"
1982,23.4794756244961,"05597000"
1983,42.8921090476432,"05597000"
1984,28.974779783526,"05597000"
1985,36.1921725199319,"05597000"
1986,24.2569708873389,"05597000"
1987,8.13864954836292,"05597000"
1988,15.3544617854681,"05597000"
1989,27.6050461894099,"05597000"
1990,19.2445166941582,"05597000"
1991,23.4507708761224,"05597000"
1992,10.6643873951151,"05597000"
1993,21.7125819914917,"05597000"
1994,31.8350399740832,"05597000"
1995,24.3876317987201,"05597000"
1996,22.9253497674543,"05597000"
1997,23.6973989709335,"05597000"
1998,21.7002467077311,"05597000"
1999,21.2929496024282,"05597000"
2000,10.6663216059326,"05597000"
2001,8.5157678776729,"05597000"
2002,33.0787546567961,"05597000"
2003,17.0203021132795,"05597000"
2004,10.2706052831952,"05597000"
2005,20.7634168172938,"05597000"
2006,21.3070304452115,"05597000"
2007,23.0513326654419,"05597000"
2008,34.660562692215,"05597000"
2009,24.3293378854011,"05597000"
2010,24.0139037329343,"05597000"
2011,38.7629465101626,"05597000"
2012,16.2169495995357,"05597000"
2013,25.7663518952706,"05597000"
2014,24.103284112938,"05597000"
2015,29.2443976431538,"05597000"
2016,34.041112335792,"05597000"
2017,22.9409435128446,"05597000"
2018,21.703543874774,"05597000"
2019,38.7451961144115,"05597000"
2020,27.3121785858346,"05597000"
2021,25.3313042805264,"05597000"
1976,24.9469148223277,"05599490"
1977,27.7946535149651,"05599490"
1978,45.2949300532137,"05599490"
1979,93.092603017526,"05599490"
1980,26.6919598219056,"05599490"
1981,35.3010227950959,"05599490"
1982,59.3605670779444,"05599490"
1983,109.468118901931,"05599490"
1984,75.4978162754299,"05599490"
1985,103.827713426894,"05599490"
1986,63.9458790992438,"05599490"
1987,30.2913459802713,"05599490"
1988,46.2583590836327,"05599490"
1989,70.8028228425193,"05599490"
1990,51.203143072537,"05599490"
1991,64.9143152450526,"05599490"
1992,31.1758473391097,"05599490"
1993,70.5194819637555,"05599490"
1994,82.2707577198286,"05599490"
1995,68.721495844221,"05599490"
1996,72.4649040819493,"05599490"
1997,69.0702197467613,"05599490"
1998,61.0481735411165,"05599490"
1999,61.2860350506134,"05599490"
2000,36.1169822935785,"05599490"
2001,27.671223096958,"05599490"
2002,97.4062750227287,"05599490"
2003,51.4223232214707,"05599490"
2004,34.4679979400425,"05599490"
2005,53.6795560210192,"05599490"
2006,60.1330428888418,"05599490"
2007,61.6932229639566,"05599490"
2008,98.3382798864054,"05599490"
2009,66.2303691475991,"05599490"
2010,73.2195587176474,"05599490"
2011,101.668201301075,"05599490"
2012,54.1841928423496,"05599490"
2013,67.6653970992027,"05599490"
2014,61.8002295653799,"05599490"
2015,75.6973159237286,"05599490"
2016,91.385093864409,"05599490"
2017,52.7481600125845,"05599490"
2018,63.3216704466486,"05599490"
2019,104.389780992564,"05599490"
2020,73.6689606707336,"05599490"
2021,69.6523087494718,"05599490"
